VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,STATE,VEH_NO,OCUPANTS,MAKE,MODEL,BODY_TYP,REG_STAT,OWNER,ROLLOVER,J_KNIFE,TRAV_SP,HAZ_CARG,TOW_VEH,V_CONFIG,AXLES,CARGO_BT,SPEC_USE,EMER_USE,IMPACT1,IMPACT2,UNDERIDE,DEFORMED,IMPACTS,TOWAWAY,FIRE_EXP,VEH_CF1,VEH_CF2,VEH_MAN,AVOID,M_HARM,DEATHS,SEQ1,SEQ2,SEQ3,SEQ4,SEQ5,SEQ6,VIN_LNGT,BUS_USE,GVWR,UNITTYPE,ST_CASE,MAK_MOD,MOD_YEAR,VINA_MOD,SER_TR,VIN_BT,MCARR_ID,FLDCD_TR,WHLBS_SH,WHLBS_LG,MCYCL_DS,VIN_WGT,WGTCD_TR,DR_PRES,DR_DRINK,L_STATE,L_TYPE,L_STATUS,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,VIOLCHG1,VIOLCHG2,VIOLCHG3,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,LAST_MO,FIRST_MO,DR_CF1,DR_CF2,DR_CF3,DR_CF4,DR_WGT,DR_HGT,LAST_YR,FIRST_YR,DR_ZIP,MONTH,HARM_EV,MAN_COLL,HIT_RUN,VE_FORMS
1G6DM57T2602,1,G,6,D,M,5,7,T,2,6,0,2,26.0000,3.0000,0.0000,19.0000,18.0000,4.0000,26.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,5.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,260833.0000,19018.0000,2006.0000,C/T,***,4D,00000000000,*,1134.0000,0.0000,,3509.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,10.0000,12.0000,4.0000,0.0000,2.0000
3B7HC13Y21M5,3,B,7,H,C,1,3,Y,2,1,M,5,26.0000,2.0000,0.0000,7.0000,482.0000,31.0000,26.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,7.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,260845.0000,7482.0000,2001.0000,Q15,RPC,4C,00000000000,G,1387.0000,1547.0000,,,2.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,11.0000,34.0000,0.0000,0.0000,1.0000
1J4GL48K47W5,1,J,4,G,L,4,8,K,4,7,W,5,26.0000,3.0000,0.0000,2.0000,405.0000,14.0000,92.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,11.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,260845.0000,2405.0000,2007.0000,SPR,LIB,4W,00000000000,G,1043.0000,0.0000,,,1.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,11.0000,34.0000,0.0000,0.0000,1.0000
1FMYU70E0YUA,1,F,M,Y,U,7,0,E,0,Y,U,A,26.0000,2.0000,0.0000,12.0000,401.0000,14.0000,26.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,3.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,260910.0000,12401.0000,2000.0000,EPR,***,UT,00000000000,*,1017.0000,0.0000,,3870.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,9.0000,14.0000,1.0000,3.0000,1.0000
1J4GR48K15C6,1,J,4,G,R,4,8,K,1,5,C,6,26.0000,3.0000,0.0000,2.0000,404.0000,14.0000,26.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,260910.0000,2404.0000,2005.0000,LCF,GCK,4W,00000000000,G,1095.0000,0.0000,,,1.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,9.0000,14.0000,1.0000,3.0000,1.0000
2B3HD46F5VH5,2,B,3,H,D,4,6,F,5,V,H,5,26.0000,2.0000,0.0000,7.0000,41.0000,4.0000,26.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,11.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,260926.0000,7041.0000,1997.0000,INT,***,4D,00000000000,*,1130.0000,0.0000,,3319.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,12.0000,8.0000,0.0000,0.0000,1.0000
1FMYU24E7WUA,1,F,M,Y,U,2,4,E,7,W,U,A,26.0000,3.0000,0.0000,12.0000,401.0000,14.0000,26.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,11.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,260956.0000,12401.0000,1998.0000,EPR,***,UT,00000000000,*,1017.0000,0.0000,,3919.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,12.0000,12.0000,5.0000,0.0000,2.0000
4N2DN11WXRD8,4,N,2,D,N,1,1,W,X,R,D,8,27.0000,3.0000,0.0000,35.0000,443.0000,20.0000,27.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.0000,99.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,270063.0000,35443.0000,1994.0000,QST,***,SV,00000000000,*,1122.0000,0.0000,,3738.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,2.0000,12.0000,5.0000,1.0000,2.0000
1GNDU06D8RT1,1,G,N,D,U,0,6,D,8,R,T,1,27.0000,2.0000,0.0000,20.0000,442.0000,20.0000,27.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,13.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,270149.0000,20442.0000,1994.0000,L/M,***,SV,00000000000,*,1098.0000,0.0000,,3554.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,5.0000,30.0000,0.0000,0.0000,1.0000
1HD1FDL18TY6,1,H,D,1,F,D,L,1,8,T,Y,6,27.0000,2.0000,0.0000,72.0000,706.0000,80.0000,27.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.0000,99.0000,0.0000,0.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,270163.0000,72706.0000,1996.0000,FHR,***,RS,00000000000,*,,,1340.0000,,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,6.0000,8.0000,0.0000,2.0000,1.0000
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,27.0000,1.0000,1.0000,51.0000,884.0000,66.0000,12.0000,6.0000,0.0000,0.0000,99.0000,0.0000,1.0000,6.0000,98.0000,98.0000,0.0000,0.0000,6.0000,6.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,2.0000,270235.0000,51884.0000,2000.0000,999,999,99,99999999999,9,9999.0000,9999.0000,9999.0000,9999.0000,9.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,7.0000,14.0000,1.0000,0.0000,1.0000
JS3TD62V0Y41,J,S,3,T,D,6,2,V,0,Y,4,1,27.0000,2.0000,0.0000,53.0000,402.0000,14.0000,27.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.0000,99.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,270292.0000,53402.0000,2000.0000,GVT,***,UT,00000000000,*,976.0000,0.0000,,3197.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,14.0000,99.0000,0.0000,1.0000
1G2ZG558X641,1,G,2,Z,G,5,5,8,X,6,4,1,27.0000,2.0000,0.0000,22.0000,22.0000,4.0000,27.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.0000,99.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,270439.0000,22022.0000,2006.0000,GS1,***,4D,00000000000,*,1123.0000,0.0000,,3419.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,12.0000,27.0000,0.0000,0.0000,1.0000
1LNLM81W4SY7,1,L,N,L,M,8,1,W,4,S,Y,7,29.0000,2.0000,0.0000,13.0000,1.0000,4.0000,29.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,8.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,290004.0000,13001.0000,1995.0000,EXC,***,4D,00000000000,*,1174.0000,0.0000,,4031.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,1.0000,1.0000,0.0000,0.0000,1.0000
1GCCS14X9V81,1,G,C,C,S,1,4,X,9,V,8,1,29.0000,3.0000,0.0000,20.0000,471.0000,30.0000,0.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,54.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,290099.0000,20471.0000,1997.0000,S14,S,PK,00000000000,G,1083.0000,1179.0000,,,1.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,2.0000,12.0000,2.0000,0.0000,2.0000
1GCEK19T03Z2,1,G,C,E,K,1,9,T,0,3,Z,2,29.0000,2.0000,1.0000,20.0000,481.0000,31.0000,20.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,290106.0000,20481.0000,2003.0000,SK1,SIL,4C,00000000000,G,1435.0000,1575.0000,,,2.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,2.0000,14.0000,1.0000,3.0000,1.0000
1GBHP32T5B33,1,G,B,H,P,3,2,T,5,B,3,3,29.0000,3.0000,3.0000,20.0000,466.0000,22.0000,29.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,290106.0000,20466.0000,1981.0000,P30,P30,FC,00000000000,G,1250.0000,1570.0000,,,2.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,2.0000,14.0000,1.0000,3.0000,1.0000
1LNFM97V6WY6,1,L,N,F,M,9,7,V,6,W,Y,6,29.0000,2.0000,2.0000,13.0000,1.0000,4.0000,29.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,1.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,290135.0000,13001.0000,1998.0000,CON,***,4D,00000000000,*,1090.0000,0.0000,,3868.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,2.0000,14.0000,1.0000,0.0000,1.0000
JM1BJ2220Y02,J,M,1,B,J,2,2,2,0,Y,0,2,29.0000,2.0000,0.0000,41.0000,35.0000,4.0000,29.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,7.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,290165.0000,41035.0000,2000.0000,PDL,***,4D,00000000000,*,1028.0000,0.0000,,2434.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,2.0000,14.0000,7.0000,0.0000,1.0000
1P3ES46C2YD6,1,P,3,E,S,4,6,C,2,Y,D,6,29.0000,3.0000,0.0000,9.0000,20.0000,4.0000,29.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,8.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,290165.0000,9020.0000,2000.0000,NLX,***,4D,00000000000,*,1050.0000,0.0000,,2515.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,2.0000,14.0000,7.0000,0.0000,1.0000
1FTJE34H9THA,1,F,T,J,E,3,4,H,9,T,H,A,29.0000,4.0000,0.0000,12.0000,461.0000,21.0000,29.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,290165.0000,12461.0000,1996.0000,35V,VAN,CG,00000000000,G,1380.0000,0.0000,,,2.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,2.0000,14.0000,7.0000,0.0000,1.0000
2GCEK19K2P11,2,G,C,E,K,1,9,K,2,P,1,1,29.0000,1.0000,0.0000,20.0000,481.0000,31.0000,29.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,9.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,290266.0000,20481.0000,1993.0000,GK1,GM4,PC,00000000000,G,1415.0000,1555.0000,,,2.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,4.0000,33.0000,0.0000,0.0000,1.0000
1B3AP24D9RN1,1,B,3,A,P,2,4,D,9,R,N,1,29.0000,2.0000,0.0000,7.0000,17.0000,2.0000,29.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,290339.0000,7017.0000,1994.0000,SHA,***,2H,00000000000,*,972.0000,0.0000,,2562.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,5.0000,8.0000,0.0000,0.0000,1.0000
3P3AA4632RT2,3,P,3,A,A,4,6,3,2,R,T,2,29.0000,2.0000,0.0000,9.0000,19.0000,4.0000,29.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,12.0000,0.0000,6.0000,1.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,8.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,290361.0000,9019.0000,1994.0000,ACC,***,4D,00000000000,*,1035.0000,0.0000,,2751.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,5.0000,14.0000,1.0000,0.0000,1.0000
1HTSHADT2XH6,1,H,T,S,H,A,D,T,2,X,H,6,29.0000,2.0000,2.0000,84.0000,881.0000,63.0000,29.0000,3.0000,0.0000,0.0000,99.0000,0.0000,1.0000,1.0000,2.0000,1.0000,0.0000,0.0000,7.0000,7.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,45.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,4.0000,290379.0000,84881.0000,1999.0000,490,40S,TM,88888888888,D,1520.0000,2540.0000,,,8.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,5.0000,45.0000,7.0000,0.0000,1.0000
1P3ES27C9VD3,1,P,3,E,S,2,7,C,9,V,D,3,29.0000,2.0000,0.0000,9.0000,20.0000,4.0000,29.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,8.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,290442.0000,9020.0000,1997.0000,NEX,***,4P,00000000000,*,1040.0000,0.0000,,2419.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,7.0000,30.0000,0.0000,0.0000,1.0000
2P4GH2530PR2,2,P,4,G,H,2,5,3,0,P,R,2,29.0000,3.0000,0.0000,9.0000,442.0000,20.0000,29.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,7.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,290442.0000,9442.0000,1993.0000,VOF,***,SV,00000000000,*,1123.0000,0.0000,,3129.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,7.0000,30.0000,0.0000,0.0000,1.0000
1GNDT13W21K1,1,G,N,D,T,1,3,W,2,1,K,1,29.0000,2.0000,0.0000,20.0000,401.0000,14.0000,29.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,290468.0000,20401.0000,2001.0000,BZR,***,UT,00000000000,*,1070.0000,0.0000,,4133.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,7.0000,14.0000,4.0000,0.0000,1.0000
