VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,STATE,VEH_NO,OCUPANTS,MAKE,BODY_TYP,REG_STAT,OWNER,ROLLOVER,J_KNIFE,TRAV_SP,HAZ_INV,HAZ_PLAC,HAZ_CNO,HAZ_REL,TOW_VEH,V_CONFIG,AXLES,CARGO_BT,SPEC_USE,EMER_USE,IMPACT1,IMPACT2,UNDERIDE,DEFORMED,IMPACTS,TOWAWAY,FIRE_EXP,VEH_CF1,VEH_CF2,VEH_MAN,AVOID,M_HARM,DEATHS,SEQ1,SEQ2,SEQ3,SEQ4,SEQ5,SEQ6,VIN_LNGT,BUS_USE,GVWR,UNITTYPE,MCARR_I1,ST_CASE,HAZ_ID,MAK_MOD,MOD_YEAR,VINA_MOD,SER_TR,VIN_BT,MCARR_I2,FLDCD_TR,MCARR_ID,MODEL,WHLBS_SH,WHLBS_LG,MCYCL_DS,VIN_WGT,WGTCD_TR,DR_PRES,DR_DRINK,L_STATE,L_TYPE,L_STATUS,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,VIOLCHG1,VIOLCHG2,VIOLCHG3,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,LAST_MO,FIRST_MO,DR_CF1,DR_CF2,DR_CF3,DR_CF4,DR_WGT,DR_HGT,LAST_YR,FIRST_YR,DR_ZIP,MONTH,HARM_EV,MAN_COLL,HIT_RUN,VE_FORMS
JN8HD17S3LW2,J,N,8,H,D,1,7,S,3,L,W,2,47.0000,2.0000,0.0000,35.0000,14.0000,47.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,2.0000,2.0000,9.0000,0.0000,99.0000,99.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,470986.0000,0.0000,35401.0000,1990.0000,PFI,***,UT,000000000,*,00000000000,401.0000,1043.0000,0.0000,,3484.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,7.0000,1.0000,0.0000,0.0000,1.0000
1J4GW48SX4C2,1,J,4,G,W,4,8,S,X,4,C,2,47.0000,2.0000,0.0000,2.0000,14.0000,47.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,11.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,471040.0000,0.0000,2404.0000,2004.0000,LCF,GCK,4W,000000000,G,00000000000,404.0000,1059.0000,0.0000,,,1.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,43.0000,0.0000,0.0000,1.0000
1GTDC14H4NZ5,1,G,T,D,C,1,4,H,4,N,Z,5,47.0000,3.0000,0.0000,23.0000,31.0000,47.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,5.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,471040.0000,0.0000,23481.0000,1992.0000,SC1,SIE,PK,000000000,G,00000000000,481.0000,1175.0000,1315.0000,,,1.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,43.0000,0.0000,0.0000,1.0000
1NXBR32E24Z3,1,N,X,B,R,3,2,E,2,4,Z,3,47.0000,4.0000,0.0000,49.0000,4.0000,47.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,7.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,471040.0000,0.0000,49032.0000,2004.0000,UCS,***,4D,000000000,*,00000000000,32.0000,1024.0000,0.0000,,2502.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,43.0000,0.0000,0.0000,1.0000
4TANL42N6WZ1,4,T,A,N,L,4,2,N,6,W,Z,1,47.0000,2.0000,0.0000,49.0000,30.0000,28.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,9.0000,0.0000,4.0000,3.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,471041.0000,0.0000,49472.0000,1998.0000,REG,TAC,PK,000000000,G,00000000000,472.0000,1033.0000,0.0000,,,1.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,9.0000,18.0000,0.0000,3.0000,1.0000
1C3LC55R78N1,1,C,3,L,C,5,5,R,7,8,N,1,47.0000,3.0000,0.0000,6.0000,1.0000,47.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,471041.0000,0.0000,6043.0000,2008.0000,STO,***,CV,000000000,*,00000000000,43.0000,1089.0000,0.0000,,3376.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,9.0000,18.0000,0.0000,3.0000,1.0000
JHMAH5331ES0,J,H,M,A,H,5,3,3,1,E,S,0,47.0000,2.0000,0.0000,37.0000,3.0000,47.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.0000,99.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,471058.0000,0.0000,37031.0000,1984.0000,C5S,***,2H,000000000,*,00000000000,31.0000,937.0000,0.0000,,1907.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,10.0000,27.0000,0.0000,0.0000,1.0000
1XP5D69X9XD4,1,X,P,5,D,6,9,X,9,X,D,4,48.0000,3.0000,0.0000,87.0000,66.0000,40.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,1.0000,6.0000,98.0000,3.0000,0.0000,0.0000,4.0000,4.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,3.0000,57.0000,480092.0000,0.0000,87881.0000,1999.0000,379,CON,DS,0908343,D,570908343,881.0000,0.0000,0.0000,,,8.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,1.0000,12.0000,4.0000,0.0000,2.0000
1FTEX15N3PKA,1,F,T,E,X,1,5,N,3,P,K,A,48.0000,2.0000,0.0000,12.0000,31.0000,48.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,54.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,480136.0000,0.0000,12481.0000,1993.0000,F15,COF,PS,000000000,G,00000000000,481.0000,1390.0000,1550.0000,,,2.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,1.0000,8.0000,0.0000,0.0000,1.0000
2GCGC29K8K11,2,G,C,G,C,2,9,K,8,K,1,1,48.0000,4.0000,1.0000,20.0000,31.0000,48.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,480199.0000,0.0000,20481.0000,1989.0000,GC2,GM4,PC,000000000,G,00000000000,481.0000,1555.0000,0.0000,,,2.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,2.0000,12.0000,1.0000,0.0000,3.0000
4F4CR16U2RTM,4,F,4,C,R,1,6,U,2,R,T,M,48.0000,4.0000,0.0000,41.0000,30.0000,48.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,480235.0000,0.0000,41471.0000,1994.0000,3CP,B30,PC,000000000,G,00000000000,471.0000,1251.0000,0.0000,,,1.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,2.0000,12.0000,2.0000,0.0000,3.0000
1B6MC36D9VJ5,1,B,6,M,C,3,6,D,9,V,J,5,48.0000,2.0000,0.0000,7.0000,31.0000,48.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,480236.0000,0.0000,7482.0000,1997.0000,350,RPC,CB,000000000,D,00000000000,482.0000,1387.0000,1627.0000,,,3.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,2.0000,8.0000,0.0000,0.0000,1.0000
3GNEC13T82G1,3,G,N,E,C,1,3,T,8,2,G,1,48.0000,3.0000,0.0000,20.0000,31.0000,48.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,480273.0000,0.0000,20482.0000,2002.0000,CAV,AVL,CW,000000000,G,00000000000,482.0000,1300.0000,0.0000,,,2.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,2.0000,12.0000,5.0000,0.0000,2.0000
1HGCG3255WA0,1,H,G,C,G,3,2,5,5,W,A,0,48.0000,4.0000,0.0000,37.0000,2.0000,48.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,11.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,480273.0000,0.0000,37032.0000,1998.0000,UEX,***,CP,000000000,*,00000000000,32.0000,1051.0000,0.0000,,2963.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,2.0000,12.0000,5.0000,0.0000,2.0000
1FTPW14595FB,1,F,T,P,W,1,4,5,9,5,F,B,48.0000,2.0000,0.0000,12.0000,31.0000,48.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,54.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,480295.0000,0.0000,12481.0000,2005.0000,F1S,COF,CW,000000000,G,00000000000,481.0000,1260.0000,1450.0000,,,2.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,2.0000,1.0000,0.0000,0.0000,1.0000
1FAFP34N07W1,1,F,A,F,P,3,4,N,0,7,W,1,48.0000,1.0000,3.0000,12.0000,4.0000,48.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,480377.0000,0.0000,12037.0000,2007.0000,FMS,***,4D,000000000,*,00000000000,37.0000,1029.0000,0.0000,,2636.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,2.0000,14.0000,1.0000,0.0000,1.0000
1FUPDSZB3XDA,1,F,U,P,D,S,Z,B,3,X,D,A,48.0000,2.0000,0.0000,82.0000,66.0000,93.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,1.0000,6.0000,3.0000,1.0000,0.0000,0.0000,6.0000,6.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,2.0000,57.0000,480393.0000,0.0000,82881.0000,1999.0000,FLD,CON,DS,1310200,D,571310200,881.0000,0.0000,0.0000,,,8.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,1.0000,14.0000,1.0000,0.0000,1.0000
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,48.0000,2.0000,0.0000,12.0000,4.0000,48.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,1.0000,7.0000,7.0000,0.0000,2.0000,3.0000,9.0000,0.0000,41.0000,0.0000,99.0000,8.0000,8.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,480413.0000,0.0000,12016.0000,2007.0000,999,999,99,000000000,9,00000000000,16.0000,9999.0000,9999.0000,9999.0000,9999.0000,9.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,1.0000,12.0000,3.0000,0.0000,2.0000
3G1JC1240TS9,3,G,1,J,C,1,2,4,0,T,S,9,48.0000,2.0000,1.0000,20.0000,2.0000,48.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,3.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,1.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,480488.0000,0.0000,20016.0000,1996.0000,CAV,***,CP,000000000,*,00000000000,16.0000,1041.0000,0.0000,,2617.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,3.0000,14.0000,1.0000,3.0000,1.0000
1FUYDSEBXYLG,1,F,U,Y,D,S,E,B,X,Y,L,G,48.0000,2.0000,2.0000,82.0000,66.0000,93.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,1.0000,6.0000,4.0000,1.0000,0.0000,0.0000,6.0000,6.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,3.0000,57.0000,480496.0000,0.0000,82881.0000,2000.0000,FLD,CON,DS,001507368,D,57001507368,881.0000,0.0000,0.0000,,,8.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,3.0000,14.0000,1.0000,0.0000,1.0000
1G8ZK52782Z2,1,G,8,Z,K,5,2,7,8,2,Z,2,48.0000,2.0000,0.0000,24.0000,4.0000,92.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,480638.0000,0.0000,24001.0000,2002.0000,SL2,***,4D,000000000,*,00000000000,1.0000,1024.0000,0.0000,,2431.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,4.0000,23.0000,0.0000,0.0000,1.0000
3GNFK16ZX4G2,3,G,N,F,K,1,6,Z,X,4,G,2,48.0000,2.0000,0.0000,20.0000,15.0000,48.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,7.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,480682.0000,0.0000,20422.0000,2004.0000,K15,***,UT,000000000,*,00000000000,422.0000,1300.0000,0.0000,,5219.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,4.0000,30.0000,0.0000,0.0000,1.0000
1FTNF20L9XED,1,F,T,N,F,2,0,L,9,X,E,D,48.0000,3.0000,0.0000,12.0000,31.0000,48.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,11.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,480750.0000,0.0000,12481.0000,1999.0000,F2S,SRW,PK,000000000,G,00000000000,481.0000,1370.0000,0.0000,,,2.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,4.0000,39.0000,0.0000,0.0000,2.0000
1GCGC29U5XE1,1,G,C,G,C,2,9,U,5,X,E,1,48.0000,2.0000,0.0000,20.0000,31.0000,48.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,3.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,480773.0000,0.0000,20481.0000,1999.0000,SC2,SIL,3C,000000000,G,00000000000,481.0000,1435.0000,1575.0000,,,2.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,2.0000,14.0000,1.0000,0.0000,1.0000
5TESM92N33Z2,5,T,E,S,M,9,2,N,3,3,Z,2,48.0000,3.0000,0.0000,49.0000,30.0000,48.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,2.0000,2.0000,9.0000,0.0000,33.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,480773.0000,0.0000,49472.0000,2003.0000,XPR,TAC,PC,000000000,G,00000000000,472.0000,1219.0000,0.0000,,,1.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,2.0000,14.0000,1.0000,0.0000,1.0000
JT3GN86R1W00,J,T,3,G,N,8,6,R,1,W,0,0,48.0000,2.0000,2.0000,49.0000,14.0000,48.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,3.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,480786.0000,0.0000,49401.0000,1998.0000,RUN,***,UT,000000000,*,00000000000,401.0000,1053.0000,0.0000,,3565.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,3.0000,14.0000,4.0000,0.0000,1.0000
